WAV,K,N,
3.8607,0.781516363636,3.03379090909,
3.9204,0.783687272727,3.03921818182,
3.9811,0.785894545455,3.04473636364,
4.0427,0.787511587983,3.05003862661,
4.1052,0.789121030043,3.05540343348,
4.1687,0.790756223176,3.06085407725,
4.2332,0.792393522267,3.06644291498,
4.2987,0.793984615385,3.07227692308,
4.3652,0.7956,3.0782,
4.4327,0.797239676113,3.08421214575,
4.5012,0.798707224335,3.09011178707,
4.5709,0.800032319392,3.09594220532,
4.6416,0.801376425856,3.10185627376,
4.7134,0.802741444867,3.10786235741,
4.7863,0.803214855072,3.11372681159,
4.8603,0.803482971014,3.11962536232,
4.9355,0.803755434783,3.12561956522,
5.0119,0.803969624573,3.13148600683,
5.0894,0.803705119454,3.13571808874,
5.1681,0.803436518771,3.14001569966,
5.2481,0.803163481229,3.14438430034,
5.3293,0.80310776699,3.14732330097,
5.4117,0.803374433657,3.14812330097,
5.4954,0.803645307443,3.14893592233,
5.5804,0.80392038835,3.14976116505,
5.6667,0.807585015291,3.14867920489,
5.7544,0.812680733945,3.14680183486,
5.8434,0.817851987768,3.14489663609,
5.9338,0.823216618911,3.14303094556,
6.0256,0.834264183381,3.14460916905,
6.1188,0.845480229226,3.14621146132,
6.2135,0.856876790831,3.14783954155,
6.3096,0.868117166213,3.15079237057,
6.4072,0.878754768392,3.15690899183,
6.5063,0.889555858311,3.16311961853,
6.6069,0.900520435967,3.16942425068,
6.7091,0.911613917526,3.17640927835,
6.8129,0.92285,3.1839,
6.9183,0.934259278351,3.19150618557,
7.0253,0.945841752577,3.19922783505,
7.134,0.956918072289,3.20968192771,
7.2444,0.968091084337,3.22058891566,
7.3564,0.979426024096,3.2316539759,
7.4702,0.990717431193,3.24320183486,
7.5858,1.00105779817,3.2564587156,
7.7031,1.01155022936,3.26991055046,
7.8223,1.02221261468,3.28358027523,
7.9433,1.0318995671,3.2987991342,
8.0662,1.04041212121,3.31582424242,
8.1909,1.04904935065,3.3330987013,
8.3176,1.05782510823,3.35065021645,
8.4463,1.06199385246,3.36955512295,
8.577,1.06467213115,3.38910655738,
8.7096,1.06738934426,3.40894221311,
8.8444,1.06979805068,3.42882222222,
8.9812,1.06606471735,3.44402222222,
9.1201,1.06227407407,3.45945555556,
9.2612,1.05842339181,3.47513333333,
9.4045,1.05531012658,3.48874502712,
