WAV,K,N,
18.764,0.575140957779,1.75152708949,
19.055,0.586906874235,1.76982588864,
19.349,0.594902790767,1.78890072596,
19.649,0.601068716726,1.81059260131,
19.953,0.604392917807,1.83179456906,
20.261,0.602444258461,1.84981217277,
20.575,0.599731721194,1.86507978549,
20.893,0.59791758193,1.88009994564,
21.216,0.595215936848,1.89526192708,
21.544,0.591388193994,1.90868166541,
21.878,0.587870451475,1.92159497966,
22.216,0.584947266628,1.93440325374,
22.56,0.579837241658,1.94612412814,
22.909,0.573940755542,1.95537613858,
23.263,0.569562994766,1.96371363417,
23.623,0.56580438967,1.97230120338,
23.988,0.561095495328,1.98044528363,
24.359,0.556669488336,1.98757297155,
24.736,0.552728818284,1.99647907708,
25.119,0.548186798503,2.00442459789,
25.507,0.541825307618,2.01078445482,
25.902,0.535932502377,2.01678515254,
26.303,0.529952750337,2.02249924488,
26.71,0.523563125918,2.02756566953,
27.123,0.517353409292,2.0321549153,
27.542,0.510998436593,2.0371072688,
27.968,0.506341918404,2.04065479111,
28.401,0.501739022409,2.04390581964,
28.84,0.49714146957,2.04687980233,
29.286,0.493001109938,2.04906225494,
29.74,0.490517129265,2.04960024556,
30.199,0.487743321646,2.04942545586,
30.667,0.48499315409,2.04923722821,
31.141,0.483284231242,2.04809129781,
31.623,0.483089805963,2.04669369082,
32.112,0.483303844316,2.04442079999,
32.609,0.483646094073,2.04192278644,
33.113,0.484209213652,2.03909532628,
33.625,0.485229063646,2.03572794194,
34.146,0.486827985171,2.03173647689,
34.674,0.489326551545,2.02737342913,
35.21,0.496840584021,2.02289508074,
35.755,0.504686911432,2.01850576216,
36.308,0.513169682558,2.01341757869,
36.869,0.523445812031,2.01086720013,
37.44,0.536261120435,2.01130147495,
38.019,0.54923585891,2.0122940242,
38.607,0.562859472897,2.01417622263,
39.204,0.576931108798,2.01593826259,
39.811,0.591307272946,2.01831808492,
40.427,0.606205520072,2.02063642474,
41.052,0.621784613455,2.02384647173,
41.687,0.645097433579,2.04674604724,
42.332,0.668003146467,2.07006950406,
42.987,0.690597651169,2.09387050228,
43.652,0.71075116503,2.11892739557,
44.327,0.726376947594,2.14596156508,
45.013,0.741656648946,2.17334594434,
45.709,0.756607958037,2.20102689965,
46.416,0.754870921723,2.23110733134,
47.134,0.743554514633,2.26256676574,
47.863,0.732245618645,2.29411982137,
48.603,0.721023297616,2.32560917118,
49.355,0.704510229689,2.34660200685,
50.119,0.687255472272,2.36667520892,
50.894,0.669852493274,2.38683710216,
51.681,0.651828077699,2.40425645263,
52.481,0.631605104566,2.41234586324,
53.293,0.611078107143,2.42056662759,
54.117,0.590234916222,2.42894631477,
54.954,0.575093979774,2.43236896447,
55.804,0.565568654149,2.43029548516,
56.667,0.555865159236,2.42830399555,
57.544,0.545992626497,2.42605501229,
58.434,0.543477167219,2.42792866877,
59.338,0.542844226027,2.43082136931,
60.256,0.542310470922,2.4336177221,
61.188,0.54184456288,2.4371838793,
62.135,0.541541963629,2.44899185158,
63.096,0.541265929682,2.46054238821,
64.072,0.539015779911,2.47152092094,
65.063,0.533879614544,2.48077554388,
66.069,0.528745399593,2.48985022369,
67.091,0.523626374898,2.49890169791,
68.129,0.518496646334,2.50790885283,
69.183,0.510965003509,2.51727104488,
70.253,0.502326294073,2.52657972752,
71.34,0.493669565147,2.53560222548,
72.444,0.484982480673,2.54472044583,
73.564,0.476747628602,2.55079245749,
74.702,0.468521215973,2.55662443653,
75.858,0.46025802804,2.56225859418,
77.031,0.451974926699,2.5682464851,
78.223,0.443670028218,2.57366076555,
79.433,0.435302180505,2.5791177536,
80.662,0.426962795211,2.5845014253,
81.909,0.418648208319,2.5897719072,
83.176,0.410374834221,2.59532081753,
84.463,0.402058303968,2.60055298766,
85.77,0.393727422137,2.6059687793,
87.096,0.385114188688,2.61078342323,
88.444,0.376348788045,2.61598203494,
89.812,0.367579705481,2.62083121141,
91.201,0.358518814915,2.62486568235,
92.612,0.348080613141,2.62696297794,
94.045,0.337579504598,2.62908894482,
95.499,0.327007423432,2.63084977707,
96.977,0.31687465129,2.632410481,
98.477,0.30733141942,2.63322454032,
100.0,0.297712075526,2.63391427291,
101.55,0.288112459487,2.63446887736,
103.12,0.279976446534,2.63298708104,
104.71,0.272555703793,2.63099116657,
106.33,0.265101201009,2.62853488855,
107.98,0.257745975054,2.62604117038,
109.65,0.252356706469,2.62415246137,
111.34,0.247200408491,2.62204127565,
113.07,0.241970198119,2.61975310538,
114.82,0.237067896346,2.61784670557,
116.59,0.233271625696,2.61580023765,
118.39,0.229537824084,2.6139389426,
120.23,0.225636290969,2.61195110619,
122.09,0.222342205164,2.61103562594,
123.97,0.219480459553,2.61036088433,
125.89,0.216523059204,2.61005545037,
127.84,0.213654861706,2.60935738268,
129.82,0.210782706065,2.60865821613,
131.83,0.207930788942,2.60831289734,
133.87,0.205222155491,2.60756600885,
135.94,0.202537204147,2.60698254283,
138.04,0.200090103603,2.60702358516,
140.17,0.197796567727,2.60704655827,
142.34,0.195518809303,2.60706776022,
144.54,0.193059780812,2.60730522845,
146.78,0.190623003668,2.60771754833,
149.05,0.188154621813,2.60813716249,
151.36,0.185767655468,2.60855050048,
153.7,0.183363652292,2.60886034413,
156.07,0.181041575517,2.6090365178,
158.49,0.178647459214,2.60947222737,
160.94,0.176350703289,2.60991240479,
163.43,0.174217252548,2.61009720066,
165.96,0.172045081087,2.61040066998,
168.53,0.169926050738,2.61072409816,
171.13,0.167766677364,2.6109186245,
173.78,0.165539031454,2.61136614836,
176.47,0.163343008428,2.61144958084,
179.2,0.161176407863,2.61165550464,
181.97,0.159037716489,2.61198394868,
184.79,0.156869945029,2.61207229511,
187.64,0.154761096674,2.61228694617,
190.55,0.15260303236,2.61262429672,
193.49,0.150717914497,2.6127909708,
196.49,0.148741532085,2.61309845135,
199.53,0.146824758654,2.61352759181,
202.61,0.144947258309,2.61371265407,
205.75,0.143056390671,2.61402183655,
208.93,0.141167210116,2.61445944996,
212.16,0.139347108666,2.61465655238,
215.44,0.137519914769,2.61506872479,
218.78,0.135644589301,2.6156772957,
222.16,0.133816801549,2.61604714132,
225.6,0.131991710107,2.61654623131,
229.09,0.130183959506,2.61680047367,
232.63,0.128365781137,2.6174329073,
236.23,0.126561820012,2.61769754661,
239.88,0.124790148424,2.61832062301,
243.59,0.122996892739,2.61848226441,
247.36,0.121193392667,2.61889285139,
251.19,0.119420692591,2.61918488247,
255.07,0.117634917217,2.61947909378,
259.02,0.115859212902,2.61990129946,
263.03,0.114106243445,2.62007866961,
267.1,0.112362610633,2.62025962517,
271.23,0.110730436672,2.62053934438,
275.42,0.109141389753,2.62065623281,
279.68,0.107574762105,2.62064514901,
284.01,0.106010734864,2.6206346763,
288.4,0.104445764962,2.62099845124,
292.86,0.102896587654,2.62098928048,
297.39,0.101357070411,2.62098078772,
301.99,0.0999098137254,2.62102544136,
306.67,0.0986118266509,2.62129744294,
311.41,0.0973335376852,2.62169615399,
316.23,0.0960389415844,2.62184895026,
321.12,0.0947878426791,2.62200529439,
326.09,0.0935370478017,2.62241633223,
331.13,0.0922763484919,2.62270064461,
336.25,0.0910575713334,2.62286648597,
341.45,0.0898249244988,2.6230351544,
346.74,0.0885713935628,2.62358080438,
352.1,0.087387562096,2.62375633276,
357.55,0.086178710352,2.62393483745,
363.08,0.0849765102144,2.62411642546,
368.7,0.0837593948664,2.62430113368,
374.4,0.0825596703506,2.62448905058,
380.19,0.0813830091193,2.62505384077,
386.07,0.080197407319,2.62524944333,
392.04,0.0790104246556,2.62544745369,
398.11,0.0778452769426,2.62564936837,
404.27,0.0767370503487,2.62582441335,
410.52,0.0756378809472,2.62598855741,
416.87,0.0745946333187,2.62615629834,
423.32,0.0735046644259,2.62632636582,
429.87,0.0724304738819,2.62674938064,
436.52,0.0713768450801,2.62705022479,
443.27,0.0703249054901,2.62722941566,
450.12,0.0692635886697,2.62741135647,
457.09,0.0682273940398,2.62759698619,
464.16,0.0671633357574,2.62778514937,
471.34,0.0661293136263,2.62822467853,
478.63,0.0650837305402,2.628545983,
486.03,0.0640427325744,2.62874376172,
493.55,0.0629900850774,2.62894479447,
501.19,0.0619792010031,2.62912524749,
508.94,0.061050707296,2.62917529152,
516.81,0.0601200798802,2.62922626422,
524.81,0.0591937577242,2.62927829969,
532.93,0.058269967726,2.62933129786,
541.17,0.05735128866,2.62938527746,
549.54,0.056430466386,2.62944024106,
558.04,0.0555148721227,2.62949625285,
566.67,0.0546009641764,2.62980147263,
575.44,0.0536817801935,2.62998616831,
584.34,0.0527708936863,2.63004529081,
593.38,0.0518617075087,2.63010548947,
602.56,0.0510194710923,2.63015753101,
611.88,0.0503588240731,2.6301863776,
621.35,0.0497027322868,2.63021588039,
630.96,0.0490553731157,2.63024602983,
640.72,0.0484100256005,2.6302768007,
650.63,0.0477656943803,2.63030818059,
660.69,0.0471268060122,2.63034019908,
670.91,0.0464910546892,2.63037286948,
681.29,0.0458599595378,2.63040619781,
691.83,0.0452294882249,2.63044015005,
702.53,0.0446011375526,2.63047473316,
713.4,0.0439792054511,2.63051000867,
724.44,0.0433599833888,2.63054594622,
735.64,0.0427426460801,2.63058250027,
747.02,0.0421286546474,2.63061974923,
758.58,0.0415143034798,2.63065766597,
770.31,0.0409038844895,2.63069623836,
782.23,0.0402941427297,2.63073551521,
794.33,0.0396886900006,2.6307754794,
