WAV(Microns),K(Extinction Coefficient),N(Refractive Index),
691.83,0.0716868875,3.411,
702.53,0.070587,3.411,
713.4,0.0695134146341,3.411,
724.44,0.0684562380952,3.411,
735.64,0.0674127294118,3.411,
747.02,0.0663878604651,3.411,
758.58,0.0653717471264,3.411,
770.31,0.0643752954545,3.411,
782.23,0.0633909,3.411,
794.33,0.0624276521739,3.411,
