solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
NAN,NAN,NAN,Time[Julian Years],Angle[deg],Angle[mas],Angle[deg],Angle[mas],Angle[mas],Angle[mas],Angular Velocity[mas/year],Angular Velocity[mas/year],Angular Velocity[mas/year],Angular Velocity[mas/year],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],NAN,NAN,NAN,NAN,NAN,NAN,NAN,Angle[mas],NAN,NAN,NAN,Angle[mas^-2],Angle[mas^-2],NAN,NAN,NAN,NAN,NAN,NAN,NAN,Angle[deg],Angle[deg],Angle[deg],Angle[deg],NAN,Flux[e-/s],Flux[e-/s],Magnitude[mag],Dimensionless[see description],Angle[deg],Angle[deg],Angle[deg],Angle[deg]
1.63538E+18,6.69207E+18,719087421,2015,297.3915717,0.242791897,-37.78097859,0.229272715,21.77303633,0.350360282,8.376059338,0.048628029,-103.2888516,0.03093947,0.40942973,0.1960547,0.16721517,0.13826886,-0.1573165,0.10739596,0.30417585,0.03609957,-0.058636375,0.22431159,54,54,54,51,0,3,0.48304853,0.621592335,61.17958364,TRUE,6.10694,2.528889,1.02919E-05,3,9,TRUE,0.27977422,0.4589059,0.43402004,0.7549605,-45.852055,-42.266804,-57.915604,30.749947,76,24589137.52,14771.52706,7.047911824,NOT_AVAILABLE,2.20150234,-27.12009827,292.2787237,-16.4364828
1.63538E+18,6.08647E+18,368966843,2015,196.6485748,0.29650934,-46.03391715,0.132698901,NAN,NAN,NAN,NAN,NAN,NAN,-0.28815,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,89,89,87,83,2,6,NAN,0.634806182,154.7169111,FALSE,2.640441,2.3314705,0.42644832,2,15,FALSE,0.23050168,0.16479139,0.04834216,0.64758545,-66.69829,72.98167,-17.150755,-19.827963,120,9047237.111,102608.7762,8.133480133,NOT_AVAILABLE,305.6781372,16.75700029,215.1763085,-35.53790536
1.63538E+18,6.08647E+18,343141921,2015,196.6491242,0.196786169,-46.03396394,0.083808301,NAN,NAN,NAN,NAN,NAN,NAN,-0.2007,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,83,83,83,82,0,1,NAN,0.437113439,125.5318279,FALSE,1.9574285,4.7505007,0.62442404,2,14,FALSE,0.19425364,0.29568365,0.11246437,0.61185545,-88.5338,64.40686,12.202028,-18.342367,112,10139462.48,8334.641398,8.009732733,NOT_AVAILABLE,305.6785318,16.75693016,215.1767496,-35.53776806
1.63538E+18,6.05325E+18,300751846,2015,181.7207431,1.9255476,-64.61388362,1.031923756,NAN,NAN,NAN,NAN,NAN,NAN,-0.14455,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,43,43,43,42,0,1,NAN,6.056909572,52687.53342,FALSE,23.33814,0.025551587,0.026195949,2,7,FALSE,0.8155946,0.34818926,0.30833408,0.75399965,-140.28555,45.20064,24.908167,-13.215003,55,274243414.6,5968054.268,4.429429545,NOT_AVAILABLE,298.1777768,-2.154190489,220.8985104,-55.46383235
1.63538E+18,6.05325E+18,665840702,2015,181.7246176,0.514930868,-64.61187735,0.272595988,NAN,NAN,NAN,NAN,NAN,NAN,0.25415,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,72,0,72,0,0,0,NAN,0.986650377,66.56798628,FALSE,3.9276493,0.93258834,NAN,2,15,FALSE,0.32027936,0.17240475,0.43735963,0.8566051,-65.15794,31.04843,-5.4549894,-13.909257,97,13953.68093,139.8661078,15.16304809,NOT_AVAILABLE,298.1790689,-2.151928372,220.8981174,-55.4612372
1.63538E+18,6.04353E+18,121519593,2015,242.7295506,0.286248384,-25.52279493,0.10392995,7.378891528,0.325173229,-12.28163877,0.065639235,-26.1595367,0.036932057,-0.15219408,-0.3746413,0.18488413,-0.040055614,-0.14311172,0.012687783,-0.002489768,-0.12255579,0.038836222,-0.44866014,123,123,123,118,0,5,0.8757621,0.57818299,285.4566365,TRUE,5.6923094,2.91318,2.34503E-05,3,16,FALSE,0.16416283,0.7549461,0.37298292,0.3433763,-75.60423,5.4879684,-12.162871,3.7753246,136,4711059.448,3560.280959,8.841973602,NOT_AVAILABLE,349.6986319,18.73375553,245.5005029,-4.373229055
1.63538E+18,4.29814E+18,1115511367,2015,298.0396719,0.407641635,7.460326956,0.329456131,29.91379528,0.573386239,133.5046901,0.030364397,67.66327317,0.029148201,0.4389346,-0.11448767,0.5606045,0.20642358,-0.5416223,0.24433611,0.46506137,-0.073812015,-0.27707112,0.532256,52,52,52,51,0,1,5.5799513,0.98237364,128.5990624,TRUE,3.9117303,1.0276016,1.27525E-05,3,9,TRUE,0.73790044,0.55117095,0.56468594,0.21185482,-41.22848,-24.251783,-29.34489,-42.420265,57,26630063.25,17623.89373,6.961339569,NOT_AVAILABLE,46.66981815,-9.896608001,301.8157247,27.85531473
1.63538E+18,5.69178E+18,286271577,2015,143.7114032,0.225717488,-12.13027334,0.339486688,36.1431512,0.276791952,1.241084406,0.036199163,-174.4038135,0.030497682,-0.539067,0.38483843,0.24365832,-0.23571615,-0.44669405,-0.13945092,0.44893032,0.13484628,-0.20850486,-0.3971318,44,44,44,44,0,0,12.047891,0.497178021,128.0782474,TRUE,4.9213476,3.8834677,1.98388E-05,3,6,FALSE,0.1769691,0.56453764,0.29444036,0.87877995,-36.275322,65.41534,-31.615267,-26.929317,51,46731597.79,35754.60838,6.350743488,NOT_AVAILABLE,245.8432351,28.25071483,150.4204099,-25.02186487
1.63538E+18,5.51456E+18,362748447,2015,122.5704581,0.137563939,-48.94143252,0.20051434,NAN,NAN,NAN,NAN,NAN,NAN,-0.74435,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,79,0,79,0,0,0,NAN,0.530604266,69.80966176,FALSE,3.293002,3.2634952,NAN,2,14,FALSE,0.3503945,0.33255088,0.38813305,0.42850527,-120.64605,70.48803,7.671121,-20.565966,114,41683.94901,285.5382228,13.97484792,NOT_AVAILABLE,264.2421139,-8.433869209,149.5443732,-65.78301808
1.63538E+18,5.45571E+18,312882008,2015,160.866771,0.170712675,-29.06449481,0.173781623,46.14393374,0.262003645,-215.5734201,0.034307799,-49.8756692,0.04159821,-0.60002935,0.38553968,0.16037728,-0.074152716,-0.29349485,-0.108228564,0.17993394,0.105818875,-0.022961015,-0.5063802,168,168,168,161,0,7,0.2705647,0.555306381,119.7034878,TRUE,2.3600433,3.1095917,7.81628E-06,3,27,TRUE,0.1079243,0.5641548,0.18140392,0.26722747,32.707752,46.85073,6.3888474,-44.656235,207,17616988.29,8500.577993,7.4099409,NOT_AVAILABLE,271.9207764,25.9921265,175.1814296,-34.03275584
1.63538E+18,5.47922E+18,788564449,2015,104.9971566,0.210690499,-61.33507774,0.222313038,54.54384793,0.22571367,-161.8896812,0.042874032,264.8723797,0.041245488,0.028038649,0.20707783,0.19572335,0.015918426,0.27361536,0.029334188,0.19203857,0.08090585,0.0477899,-0.022311103,90,90,90,86,0,4,0.12633699,0.446749725,126.7171944,TRUE,4.4438996,4.73012,1.67401E-05,3,12,FALSE,0.24481615,0.068360545,0.20020157,0.1644018,-67.03634,72.93312,19.387194,-12.973052,96,38914702.11,42352.21901,6.549485788,NOT_AVAILABLE,271.6536322,-22.59247766,148.4928548,-81.62836954
1.63538E+18,5.48001E+18,619569236,2015,102.5042702,0.254163028,-60.24869249,0.284202686,29.7305192,0.261542255,4.871661832,0.040082853,108.5682618,0.039981752,0.3325497,0.21573058,0.2570302,0.09973988,0.1858424,0.10389183,0.26820418,0.08682547,0.038345817,-0.03754137,70,70,70,69,0,1,3.1526144,0.67510152,333.1383691,TRUE,6.6190987,2.1405725,2.74561E-05,3,14,FALSE,0.36906302,0.3255288,0.023129141,0.32823136,-44.59315,-56.77968,53.11352,-29.688343,111,65960315.43,75570.29273,5.976563254,NOT_AVAILABLE,270.1752547,-23.49177408,137.3001929,-81.59349434
1.63538E+18,4.98102E+18,467229593,2015,13.79904667,0.184033171,-47.4067078,0.22103496,18.86200606,0.324787852,-80.32311866,0.031576801,-178.1298049,0.032097286,-0.246064,-0.11547131,0.24283415,-0.082282655,0.07021968,-0.07852561,0.29899615,-0.023747332,-0.011326257,-0.27842253,327,327,327,323,0,4,0.4748389,1.364671402,508.2801094,TRUE,13.264224,0.5238662,1.66836E-05,3,48,TRUE,0.29800785,0.27491513,0.19424497,0.35062796,-128.7455,64.737404,8.976424,-21.551113,397,38146020.83,9344.131833,6.57114696,NOT_AVAILABLE,301.0981099,-69.70815819,347.5816148,-47.70078143
1.63538E+18,5.23196E+18,61733795,2015,164.2621186,0.220045679,-68.66729338,0.209342648,11.93698275,0.273240727,-41.11313088,0.031651281,12.91378649,0.030727935,0.07057885,0.2284146,0.26872897,0.013877803,0.5893487,0.03127488,0.2792081,0.0919281,0.17726642,0.04034918,85,85,85,83,0,2,3.3887608,0.577232283,112.9409156,TRUE,5.683239,2.8528621,8.31318E-06,3,17,FALSE,0.2703443,0.2325543,0.16281673,0.4946222,171.50262,11.1219425,18.621296,12.662578,120,19172837.99,9056.261839,7.318054058,NOT_AVAILABLE,292.8026776,-8.075409675,218.6475377,-63.36350243
1.63538E+18,4.91295E+18,50384581,2015,26.52698295,0.573268191,-53.52178588,0.546931554,16.1162223,0.72853014,126.540839,0.025683072,59.81214528,0.025404021,-0.022574013,-0.3929242,0.93983454,-0.020831933,0.32694012,-0.022054652,0.9065496,-0.36885086,0.29414687,-0.051479097,233,233,233,226,0,7,3.5161881,3.800829768,6901.429649,TRUE,36.851437,0.06831974,6.05397E-05,3,31,FALSE,0.37650695,0.13804445,0.5714807,0.23297948,-172.11426,-38.873245,23.836885,-35.742626,247,139266157.7,636690.118,5.16515608,NOT_AVAILABLE,285.6748013,-61.73649842,351.8442095,-57.49565159
1.63538E+18,5.2336E+18,1064676719,2015,173.3555272,0.298897163,-70.19478968,0.273921784,9.157638933,0.321360401,-38.75057025,0.026414773,-0.167668814,0.028028784,-0.20757923,-0.013092344,0.46356186,-0.08624782,0.2623398,-0.09366664,0.41417104,0.00692112,0.120459475,-0.05727402,86,86,85,83,1,3,1.5750597,0.981344153,466.1109166,TRUE,9.56367,1.0080016,1.56866E-05,3,15,FALSE,0.267574,0.24116059,0.19527791,0.47879568,-161.87119,31.134771,25.03188,0.10420418,108,34457015.58,21514.73161,6.681575916,NOT_AVAILABLE,296.367054,-8.323775063,225.1469939,-61.49886968
1.63538E+18,4.94055E+18,807750409,2015,27.72650153,0.367642181,-50.20615241,0.354918784,13.17903532,0.488010308,-47.84025934,0.020676102,-3.819418918,0.021681563,0.17676304,-0.37033126,0.7498944,0.11834935,0.45787546,0.12912305,0.6906956,-0.27308887,0.308083,0.036812287,175,175,175,171,0,4,5.9531813,1.779237412,533.7328279,TRUE,17.273443,0.31277308,3.00887E-05,3,21,TRUE,0.4365543,0.4335227,0.4392261,0.4776081,136.86499,-39.30815,24.921284,-35.33312,176,70041367.31,92627.31409,5.911383525,NOT_AVAILABLE,280.6996556,-64.27717782,356.7237553,-55.42630909
1.63538E+18,4.7214E+18,246161114,2015,42.25705778,0.614009082,-62.80640278,0.665305052,19.1820905,0.572341405,94.34370576,0.027590048,28.7195019,0.03006517,0.6101475,-0.47453517,0.93592924,0.5677118,-0.24637625,0.5699252,0.93100464,-0.44272354,-0.23162442,0.52256835,160,160,160,151,0,9,13.960592,2.789372937,6727.911286,TRUE,27.053253,0.12281778,5.61478E-05,3,26,FALSE,0.44406357,0.5990172,0.2926641,0.45071086,142.27176,-54.132725,1.9768419,37.081295,189,118425459.8,517519.6015,5.341157365,NOT_AVAILABLE,282.743042,-49.45838677,348.0063574,-69.77003288
NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
1.63538E+18,2.9746E+18,714499654,2015,73.20650424,0.113599526,-19.91720086,0.187257235,16.12765605,0.224871476,37.81583373,0.760326648,-16.69157237,0.633302446,0.05136091,0.13859776,-0.030607717,-0.029443668,-0.16225228,0.3446372,-0.58554816,0.37162447,-0.349294,-0.62844163,151,151,151,149,0,2,NAN,0.314191547,151.5053498,TRUE,3.2051547,8.97688,2.31007E-05,5,19,FALSE,0.62450564,0.19013694,0.0660249,0.095977,-74.48,-74.75037,48.831467,-17.271122,156,2382134.824,3194.884109,9.582354219,NOT_AVAILABLE,219.2928011,-34.70259366,68.52001211,-42.11230179
1.63538E+18,2.976E+18,520425710,2015,74.88368111,0.103725179,-19.29497507,0.155757505,15.13365943,0.213999101,42.52682201,0.669388336,-13.75932538,0.591397704,0.347181,-0.20784709,-0.04226398,-0.03311697,-0.26100785,0.29965973,-0.43961677,0.29549992,-0.40641126,-0.7030984,200,200,197,197,3,3,NAN,0.229023302,128.9862387,TRUE,2.4345636,15.410042,2.22658E-05,5,27,FALSE,0.7293197,0.29527795,0.1729769,0.110399514,-75.12349,-61.20717,-42.816097,-42.99937,233,1395419.054,1595.320601,10.16300844,NOT_AVAILABLE,219.2434716,-33.00505587,70.74327443,-41.72901339
1.63538E+18,2.99348E+18,757518785,2015,94.98898409,0.237585261,-13.99299103,0.311382648,7.391166354,0.463152969,-10.26263604,0.023944461,5.561321604,0.025548407,-0.60683167,0.1947081,0.38523802,-0.3113275,-0.21526824,-0.2521623,0.48986247,0.087427005,-0.101426534,-0.019364432,282,282,282,278,0,4,1.6937761,1.630046994,965.026437,TRUE,15.830128,0.37455526,1.41259E-05,3,34,TRUE,0.5983921,0.63144255,0.49246144,0.8069943,63.26661,57.068977,55.76607,-38.759895,285,33923972.87,13205.01547,6.698503296,NOT_AVAILABLE,222.0701617,-13.20947855,96.09157634,-37.32683529
1.63538E+18,3.10575E+18,1011762166,2015,100.7543266,0.219406625,-2.888995587,0.230670171,27.98967789,0.293788126,14.43583223,0.478138389,-71.07491955,0.524085806,-0.28868046,0.4245971,0.12565519,0.32821065,-0.48493585,-0.11510023,-0.43925545,0.43771455,0.33767846,0.29662964,72,72,72,71,0,1,NAN,0.571666707,129.6676123,TRUE,5.6301465,2.848663,6.09474E-06,5,9,FALSE,0.55820054,0.03961506,0.29077563,0.8838297,-39.629192,3.2490683,-37.9184,-40.53043,72,13521665.08,9368.508756,7.697194627,NOT_AVAILABLE,214.5462355,-3.189182842,101.954815,-25.883072
1.63538E+18,3.36514E+18,822760253,2015,104.3886683,0.191578111,19.72845695,0.207883828,10.57891081,0.251747208,16.10448818,0.06190767,-110.4083874,0.03737943,-0.3822523,0.2646124,0.088175066,-0.07540407,-0.63819736,-0.06299352,0.18845513,0.06742444,-0.13831496,-0.043670848,99,99,99,96,0,3,4.341217,0.485678241,132.8676355,TRUE,4.8122697,4.042721,7.88085E-06,3,11,FALSE,0.39270544,0.33663902,0.57404405,0.88293743,-73.75063,33.118603,-25.465748,-39.60446,95,18276924.16,13163.54666,7.370012289,NOT_AVAILABLE,195.8601167,10.15312525,103.5469092,-3.036713825
1.63538E+18,3.11688E+18,471432150,2015,94.78361751,0.227165841,-3.439164684,0.222394148,19.5325087,0.290281589,10.73003819,0.066729494,-42.05241403,0.046267172,-0.20992316,0.5232461,0.15662712,-0.004107453,-0.4102944,-0.03157528,0.17726168,0.1355081,-0.032594908,0.15207292,36,36,36,33,0,3,0.5763385,0.408786928,46.56749446,TRUE,4.086238,5.2638216,6.95758E-06,3,4,FALSE,0.49104902,0.043951795,0.52663565,0.9948413,-50.35619,86.15643,-50.18206,40.94807,30,13851284.97,51664.0457,7.671044903,NOT_AVAILABLE,212.3200913,-8.75200203,95.35071889,-26.78963834
1.63538E+18,3.2899E+18,891997053,2015,75.61433993,0.249918675,7.460924042,0.208692316,7.339477364,0.340870776,5.59867236,0.052722996,-23.53005249,0.033346319,0.03132412,-0.15333906,0.15234262,0.023681354,-0.53990674,0.03187377,0.2157338,-0.04813523,-0.1339969,0.061122876,106,106,106,103,0,3,1.8007145,0.830993591,588.5306217,TRUE,3.3516533,1.3636401,1.40975E-05,3,12,FALSE,0.35705906,0.33338118,0.25221273,0.6712855,-144.81584,4.9423285,-25.4094,-42.8872,96,9277816.607,21209.37449,8.106155605,NOT_AVAILABLE,192.8346413,-20.16813707,75.20710446,-15.24266466
1.63538E+18,2.88733E+18,933707027,2015,86.67537735,0.251320859,-36.2314296,0.264646165,10.34787224,0.307391985,-0.227597669,0.02826445,-18.04497791,0.029056818,-0.062375806,-0.05338963,0.36697957,-0.017908828,-0.050467864,-0.018489398,0.3642566,-0.009767576,-0.03214382,-0.059678,124,124,124,121,0,3,4.7709355,1.09564597,506.7716318,TRUE,10.666046,0.8263873,1.42755E-05,3,18,FALSE,0.3960537,0.0954243,0.16900961,0.3910469,-112.335266,64.16336,-22.021914,-35.442924,135,29598086.17,14841.72835,6.846610988,NOT_AVAILABLE,241.5970743,-28.0085874,84.69435267,-59.60949476
1.63538E+18,6.47092E+17,213850323,2015,148.4962731,0.247528595,27.695442,0.209900732,9.138824173,0.243083567,-38.92113649,0.057491469,-3.598667697,0.037160487,0.064747505,0.13111621,0.15185702,0.002591086,0.16348074,0.005865341,0.2123022,0.07694527,0.023235524,-0.003697679,63,63,63,63,0,0,0.013775037,0.461448571,109.191159,TRUE,4.5828204,4.2411504,6.26614E-06,3,8,FALSE,0.1721398,0.17968152,0.132996,0.94932216,51.943382,-7.733384,41.332565,-25.625076,69,15296170.4,13743.72908,7.563313281,NOT_AVAILABLE,201.5172124,50.83250576,141.0892392,14.0267072
1.63538E+18,7.94504E+17,824713349,2015,147.2617064,0.644407362,34.08516152,0.495170861,12.10350395,0.767192421,-29.4891863,0.041240428,-55.88137716,0.02782271,-0.9402454,-0.9242898,0.6703628,-0.7014846,0.85864836,-0.62319064,0.75029415,-0.6147493,0.6394579,-0.57681376,85,85,85,84,0,1,1.3476272,0.727285645,189.5579285,TRUE,7.119475,1.8561944,9.42949E-06,3,12,FALSE,0.9159255,0.7527729,0.6808347,0.6871976,-137.39117,46.15016,-10.832978,-41.742928,103,22251501.57,10036.90644,7.156371756,NOT_AVAILABLE,191.3101281,50.4691447,137.7017036,19.63439037
1.63538E+18,6.10527E+17,120694687,2015,134.3125529,0.835019032,15.32285164,0.779667027,20.88286064,0.937186137,60.67196265,0.038174779,20.39593871,0.034405039,-0.23852782,-0.12175232,0.92024726,-0.2273378,-0.13058065,-0.21961522,0.9538358,-0.110453814,-0.12496069,-0.2403307,87,87,87,87,0,0,16.565393,3.562730241,6416.493567,TRUE,34.544666,0.07869387,5.03713E-05,3,12,FALSE,0.22799194,0.26825693,0.16540582,0.88130486,-129.82443,37.441265,-13.98124,-32.79338,96,118934456,766122.8934,5.336500837,NOT_AVAILABLE,212.5341521,34.63766738,132.3832057,-1.836964302
1.63538E+18,2.4896E+17,494041316,2015,52.8882072,0.330513275,47.86230602,0.225912065,5.179524141,0.461653122,22.34501479,0.029902374,-26.58149329,0.022934618,0.64460784,0.6420469,0.44756174,0.28036746,0.6071166,0.2986611,0.40964365,0.29178274,0.26547524,0.23772772,106,106,106,101,0,5,0.9738456,0.877561704,472.7094441,TRUE,8.563964,1.2646049,1.63355E-05,3,15,TRUE,0.68716574,0.51964444,0.09852608,0.1844215,-18.338802,-24.356178,-40.320908,-37.57334,129,31171272.17,15684.82456,6.790383746,NOT_AVAILABLE,148.6921516,-6.839557386,62.74567879,27.87363728
1.63538E+18,6.74747E+18,309762627,2015,299.0183814,0.176580283,-32.12741686,0.095522254,19.92647717,0.304175983,32.5945557,0.865243018,-68.94625865,0.797731225,-0.08775452,0.51795775,-0.5323717,-0.37448677,-0.3398239,0.36687285,0.3133487,-0.76557827,-0.75445503,0.8955121,117,117,117,113,0,4,NAN,0.393228713,254.4417188,TRUE,3.9402046,5.686542,2.38068E-05,5,14,FALSE,0.6273385,0.4491304,0.22324283,0.34729597,-13.728449,-11.9753475,-5.8499274,27.280832,124,856917.5291,1565.990186,10.6924225,NOT_AVAILABLE,8.716145346,-26.88819,294.7530439,-11.14804452
1.63538E+18,2.49237E+17,470482176,2015,52.07799299,0.212042571,48.66327889,0.114135439,NAN,NAN,NAN,NAN,NAN,NAN,-0.3142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,189,189,189,178,0,11,NAN,0.736362943,276.6470081,FALSE,7.2065907,1.8053163,0.9381732,2,23,FALSE,0.32611656,0.38712013,0.36958376,0.34148386,-71.15416,-3.1536794,-34.099922,35.14776,186,171087.2415,159.5429451,12.441726,NOT_AVAILABLE,147.7856925,-6.490476387,62.4070206,28.7921148
1.63538E+18,6.38264E+18,526149894,2015,340.7051511,0.151013455,-71.70610705,0.263193618,27.36762306,0.261399659,95.36254124,1.216102992,-53.13889963,1.263124887,-0.11376081,0.3324644,-0.27600068,0.05139319,0.49394974,-0.6077024,0.44085488,-0.7745278,0.6011661,-0.88814753,101,101,96,101,5,0,NAN,0.38353726,221.6603174,TRUE,3.8494236,6.2290897,2.74597E-05,5,15,TRUE,0.10927289,0.6708833,0.2058458,0.49975434,-75.645805,64.450645,-22.302282,-25.53562,126,2113339.211,4252.842146,9.712347036,NOT_AVAILABLE,315.9276962,-42.02451719,302.0697775,-56.08380852
1.63538E+18,6.64359E+18,735788975,2015,290.7457741,0.264521533,-54.53839135,0.285432313,20.57031732,0.445267802,24.51817605,0.036264743,-82.20549184,0.033371175,-0.50073254,0.7607957,0.27918914,-0.20078632,-0.65397006,-0.13547705,0.3758945,0.19886222,-0.2583873,0.15375449,70,70,70,69,0,1,0.9314046,0.684179464,137.601372,TRUE,2.81727,2.0743482,1.09748E-05,3,9,TRUE,0.5452216,0.16110213,0.49807063,0.67529005,-36.758484,87.04468,52.5779,33.01845,74,28076727.48,16525.78979,6.903903847,NOT_AVAILABLE,342.7784867,-26.24724955,284.0404467,-32.10571581
1.63538E+18,6.46378E+18,21905606,2015,320.2083746,0.103233657,-53.03460813,0.170044355,20.9905978,0.231600876,31.40216507,0.089778241,-95.62723759,0.064644877,-0.04935093,0.15288801,-0.24346666,-0.030574515,-0.56095034,-0.032050323,-0.029631846,-0.03127129,-0.037673045,-0.011514017,151,151,151,148,0,3,8.656159,0.313467481,123.5344631,TRUE,3.198488,8.917593,1.79844E-05,3,21,FALSE,0.53673816,0.27086556,0.18558587,0.5279664,-116.68761,87.43141,-47.295033,19.137962,186,6820541.516,6566.345285,8.440222922,NOT_AVAILABLE,344.1996114,-43.55146356,304.5545713,-35.44929579
1.63538E+18,6.70278E+18,660687060,2015,270.764223,0.208850491,-51.6493683,0.298713857,19.8421506,0.29441499,2.273777982,0.038055288,-86.13097567,0.032529111,0.36041838,-0.14310403,0.16934605,0.16719535,-0.5350765,0.09364967,0.36076424,-0.02372832,-0.21465452,-0.358607,53,53,52,50,1,3,9.433148,0.565878102,185.8308595,TRUE,5.574944,3.014716,1.15942E-05,3,8,FALSE,0.5429172,0.39328736,0.17800416,0.88024145,-92.3605,-60.0757,-36.398045,44.38538,56,28580090.72,44802.07391,6.884611056,NOT_AVAILABLE,341.6336072,-13.99788202,270.5381038,-28.21151498
1.63538E+18,6.70278E+18,959208983,2015,270.7671297,0.492320184,-51.64933765,0.4877163,NAN,NAN,NAN,NAN,NAN,NAN,0.39925,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61,61,61,57,0,4,NAN,2.299643953,1125.37419,FALSE,22.310705,0.18580556,0.17041421,2,8,FALSE,0.5591466,0.47316068,0.3097184,0.8609379,-77.320465,-51.985348,-37.177097,-44.14562,60,229555.0356,327.9378063,12.122553,NOT_AVAILABLE,341.6344576,-13.99948598,270.5401506,-28.21149521
1.63538E+18,6.20224E+18,793731304,2015,224.2268292,0.297846641,-35.69556485,0.251877179,6.871124165,0.404106422,-23.39284779,0.04808846,-24.98416377,0.042309844,0.4153583,-0.5338964,0.21612605,0.16231644,-0.70678234,0.11669972,0.232695,-0.11469901,-0.22685765,-0.04777995,78,78,78,76,0,2,0.25225624,0.78357438,221.5975554,TRUE,3.1778893,1.5686957,5.89662E-06,3,13,FALSE,0.4326642,0.32255742,0.6034635,0.6191686,-88.49254,-4.106128,-17.02909,-28.809715,106,11372980.32,12068.56183,7.885084345,NOT_AVAILABLE,329.770082,20.55408668,232.2574547,-18.05959219
1.63538E+18,6.14712E+18,154404386,2015,189.0019671,0.499494969,-39.87115115,0.520169239,NAN,NAN,NAN,NAN,NAN,NAN,-0.1568,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,43,43,43,40,0,3,NAN,2.395864992,1050.714365,FALSE,23.242386,0.17406617,0.16127673,2,6,FALSE,0.3839697,0.27188554,0.2854021,0.5102956,-29.291485,63.65886,-1.5255533,-14.332672,50,321839.7203,2045.741632,11.75567096,NOT_AVAILABLE,299.7186644,22.90431021,205.7221577,-32.71059597
1.63538E+18,5.55766E+18,1005384368,2015,104.0981015,0.140510897,-46.78188769,0.214577986,10.64921834,0.265479665,-2.266516332,0.87691511,18.61919371,0.577332365,-0.35176456,-0.26220065,-0.54107887,0.22515617,0.80437446,0.71646386,-0.63360584,0.8258783,-0.4595899,-0.31640917,95,95,93,94,2,1,NAN,0.314993374,156.8130518,TRUE,3.212539,9.039785,2.39999E-05,5,15,FALSE,0.023744488,0.08429335,0.09805983,0.2412424,-90.93544,49.556328,58.99876,10.31576,109,2957021.749,7784.278208,9.347633767,NOT_AVAILABLE,256.679812,-18.61003088,117.5699993,-68.87581784
1.63538E+18,4.81959E+18,505591743,2015,81.12593773,0.190180642,-38.96989057,0.245603601,57.39638007,0.246758544,43.13714373,0.06585046,-57.31192788,0.091332898,0.016443338,0.07144409,0.10909049,0.028419085,0.033599682,0.026546514,0.07047305,0.070281066,-0.003540599,0.11142547,97,97,97,93,0,4,6.043589,0.594312184,391.9106204,TRUE,5.846268,2.6281185,0.000020279,3,11,TRUE,0.2204269,0.25670817,0.18856052,0.22364901,-93.480675,89.52354,-9.609587,-17.458847,92,6858109.658,12518.80639,8.434259001,NOT_AVAILABLE,243.6103738,-32.88770963,75.22107416,-61.95466021
